id,title,author,text,label
18229,Aliens found on Earth secretly,Vikas Singh,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  No official sources confirmed the shocking statement published online.,1
18230,Scientists discover medical breakthrough,,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18231,,Tech Reporter,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Researchers published findings after successful experiments and peer review.,0
18232,Stock market reaches new highs,Health Desk,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18233,Aliens found on Earth secretly,Vikas Singh,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Experts dismissed the rumors as misinformation and fake news.,1
18234,Aliens found on Earth secretly,Health Desk,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Several users shared manipulated images related to the false report.,1
18235,Scientists discover medical breakthrough,Rohit Sharma,"verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  The report highlighted improvements in efficiency, security, and accessibility.",0
18236,New technology improves healthcare,Fake Media,"verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  The report highlighted improvements in efficiency, security, and accessibility.",0
18237,Scientists discover medical breakthrough,Health Desk,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18238,Scientists discover medical breakthrough,Internet Rumors,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18239,New technology improves healthcare,,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18240,Education reforms introduced nationwide,Health Desk,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18241,Secret city found under ocean,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Experts dismissed the rumors as misinformation and fake news.,1
18242,Stock market reaches new highs,Tech Reporter,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18243,Miracle cure discovered overnight,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18244,Scientists discover medical breakthrough,Fake Media,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18245,Secret city found under ocean,Rohit Sharma,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18246,Secret city found under ocean,Fake Media,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Several users shared manipulated images related to the false report.,1
18247,Government announces new policy,Anjali Mehta,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18248,Stock market reaches new highs,Internet Rumors,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18249,Miracle cure discovered overnight,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18250,Man travels through time,Rohit Sharma,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18251,Aliens found on Earth secretly,Rohit Sharma,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18252,Government announces new policy,,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Researchers published findings after successful experiments and peer review.,0
18253,Chocolate gives superpowers,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Several users shared manipulated images related to the false report.,1
18254,Scientists discover medical breakthrough,Health Desk,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18255,Scientists discover medical breakthrough,Unknown Blogger,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18256,Aliens found on Earth secretly,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Several users shared manipulated images related to the false report.,1
18257,Miracle cure discovered overnight,Tech Reporter,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Several users shared manipulated images related to the false report.,1
18258,Government announces new policy,Unknown Blogger,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18259,New technology improves healthcare,,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18260,New technology improves healthcare,Rohit Sharma,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18261,Stock market reaches new highs,Health Desk,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18262,Miracle cure discovered overnight,Health Desk,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18263,Secret city found under ocean,,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  No official sources confirmed the shocking statement published online.,1
18264,New technology improves healthcare,Rohit Sharma,"verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  The report highlighted improvements in efficiency, security, and accessibility.",0
18265,Man travels through time,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  A viral post claimed the event happened without providing any evidence.,1
18266,Education reforms introduced nationwide,Rohit Sharma,"verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  The report highlighted improvements in efficiency, security, and accessibility.",0
18267,Government announces new policy,Rohit Sharma,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Researchers published findings after successful experiments and peer review.,0
18268,Stock market reaches new highs,Fake Media,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18269,New technology improves healthcare,Rohit Sharma,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18270,Man travels through time,Rohit Sharma,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Experts dismissed the rumors as misinformation and fake news.,1
18271,Aliens found on Earth secretly,,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18272,New technology improves healthcare,Fake Media,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18273,Scientists discover medical breakthrough,Anjali Mehta,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Researchers published findings after successful experiments and peer review.,0
18274,Chocolate gives superpowers,Anjali Mehta,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  A viral post claimed the event happened without providing any evidence.,1
18275,Government announces new policy,Health Desk,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18276,Stock market reaches new highs,Health Desk,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18277,Stock market reaches new highs,Internet Rumors,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18278,Scientists discover medical breakthrough,Internet Rumors,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Researchers published findings after successful experiments and peer review.,0
18279,Stock market reaches new highs,Fake Media,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18280,Miracle cure discovered overnight,,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Several users shared manipulated images related to the false report.,1
18281,Man travels through time,Health Desk,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18282,New technology improves healthcare,Health Desk,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18283,Chocolate gives superpowers,Internet Rumors,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  A viral post claimed the event happened without providing any evidence.,1
18284,Stock market reaches new highs,Anjali Mehta,"verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  The report highlighted improvements in efficiency, security, and accessibility.",0
18285,New technology improves healthcare,Unknown Blogger,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18286,Man travels through time,Tech Reporter,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Several users shared manipulated images related to the false report.,1
18287,Secret city found under ocean,Tech Reporter,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  A viral post claimed the event happened without providing any evidence.,1
18288,Education reforms introduced nationwide,Rohit Sharma,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18289,Chocolate gives superpowers,Tech Reporter,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18290,Scientists discover medical breakthrough,Internet Rumors,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18291,New technology improves healthcare,Unknown Blogger,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18292,New technology improves healthcare,Health Desk,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18293,Man travels through time,Vikas Singh,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  A viral post claimed the event happened without providing any evidence.,1
18294,Aliens found on Earth secretly,Vikas Singh,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Experts dismissed the rumors as misinformation and fake news.,1
18295,Secret city found under ocean,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  A viral post claimed the event happened without providing any evidence.,1
18296,Chocolate gives superpowers,,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  A viral post claimed the event happened without providing any evidence.,1
18297,,Anjali Mehta,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Experts believe the changes may positively affect economic growth and employment.,0
18298,Secret city found under ocean,Vikas Singh,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Experts dismissed the rumors as misinformation and fake news.,1
18299,Education reforms introduced nationwide,Vikas Singh,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18300,Aliens found on Earth secretly,Tech Reporter,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  A viral post claimed the event happened without providing any evidence.,1
18301,Government announces new policy,Internet Rumors,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18302,Aliens found on Earth secretly,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  No official sources confirmed the shocking statement published online.,1
18303,Stock market reaches new highs,Internet Rumors,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18304,Aliens found on Earth secretly,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18305,Stock market reaches new highs,Anjali Mehta,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18306,Scientists discover medical breakthrough,Vikas Singh,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Researchers published findings after successful experiments and peer review.,0
18307,Man travels through time,Rohit Sharma,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18308,,Internet Rumors,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18309,New technology improves healthcare,Internet Rumors,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18310,Chocolate gives superpowers,Health Desk,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  No official sources confirmed the shocking statement published online.,1
18311,Education reforms introduced nationwide,Anjali Mehta,"verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  The report highlighted improvements in efficiency, security, and accessibility.",0
18312,Aliens found on Earth secretly,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  A viral post claimed the event happened without providing any evidence.,1
18313,Miracle cure discovered overnight,,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Experts dismissed the rumors as misinformation and fake news.,1
18314,Man travels through time,Rohit Sharma,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  No official sources confirmed the shocking statement published online.,1
18315,Miracle cure discovered overnight,Vikas Singh,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  No official sources confirmed the shocking statement published online.,1
18316,Secret city found under ocean,Anjali Mehta,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  A viral post claimed the event happened without providing any evidence.,1
18317,Secret city found under ocean,Fake Media,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18318,Stock market reaches new highs,Rohit Sharma,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18319,Government announces new policy,,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18320,Aliens found on Earth secretly,Anjali Mehta,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Experts dismissed the rumors as misinformation and fake news.,1
18321,Chocolate gives superpowers,Fake Media,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  A viral post claimed the event happened without providing any evidence.,1
18322,Chocolate gives superpowers,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Experts dismissed the rumors as misinformation and fake news.,1
18323,Aliens found on Earth secretly,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18324,Man travels through time,Tech Reporter,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  The story spread quickly online despite fact-checkers denying the claims.,1
18325,Secret city found under ocean,,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Several users shared manipulated images related to the false report.,1
18326,Stock market reaches new highs,,"verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  The report highlighted improvements in efficiency, security, and accessibility.",0
18327,Secret city found under ocean,Health Desk,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Several users shared manipulated images related to the false report.,1
18328,Stock market reaches new highs,Fake Media,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Researchers published findings after successful experiments and peer review.,0
18329,Secret city found under ocean,Fake Media,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Several users shared manipulated images related to the false report.,1
18330,Education reforms introduced nationwide,Rohit Sharma,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18331,Secret city found under ocean,Unknown Blogger,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Experts dismissed the rumors as misinformation and fake news.,1
18332,Government announces new policy,Unknown Blogger,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18333,Government announces new policy,Unknown Blogger,"verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  The report highlighted improvements in efficiency, security, and accessibility.",0
18334,Stock market reaches new highs,Unknown Blogger,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18335,Chocolate gives superpowers,Fake Media,fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading fake rumor hoax conspiracy fabricated misleading  Several users shared manipulated images related to the false report.,1
18336,Government announces new policy,Internet Rumors,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Researchers published findings after successful experiments and peer review.,0
18337,Government announces new policy,Vikas Singh,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18338,Government announces new policy,Internet Rumors,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
18339,Education reforms introduced nationwide,Rohit Sharma,"verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  The report highlighted improvements in efficiency, security, and accessibility.",0
18340,Education reforms introduced nationwide,Tech Reporter,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Officials confirmed the announcement after several meetings and public discussions.,0
18341,New technology improves healthcare,Anjali Mehta,verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual verified authentic official confirmed factual  Authorities stated that the project would continue in the coming months.,0
